Label,Text,Standard text,Desc
Knowledge,Data structures,Data structures,Data structures
Knowledge,Mathematics knowledge,Mathematics knowledge,Mathematics knowledge
Knowledge,Statistics knowledge,Statistics knowledge,Statistics knowledge
Knowledge,Algorithm knowledge,Algorithm knowledge,Algorithm knowledge
Other,Experience in a similar role,Experience in a similar role,Experience in a similar role
Ability,Extraordinary mindset.,Extraordinary mindset.,Extraordinary mindset.
Knowledge,Knowledge of machine learning algorithms and techniques,Knowledge of machine learning algorithms and techniques,Knowledge of machine learning algorithms and techniques
Knowledge,Understanding of natural language processing,Understanding of natural language processing,Understanding of natural language processing
Knowledge,Experience with software development,Experience with software development,Experience with software development
Skill,Ability to code in Python or C++,Ability to code in Python or C++,Ability to code in Python or C++
Knowledge,Familiarity with transformer models,Familiarity with transformer models,Familiarity with transformer models
Other,Experience with large-scale multi-engineer projects,Experience with large-scale multi-engineer projects,Experience with large-scale multi-engineer projects
Skill,Strong mathematical skills,Strong mathematical skills,Strong mathematical skills
Skill,Ability to work with data pipelines and feature engineering,Ability to work with data pipelines and feature engineering,Ability to work with data pipelines and feature engineering
Knowledge,Experience with end-to-end machine learning systems,Experience with end-to-end machine learning systems,Experience with end-to-end machine learning systems
Knowledge,Knowledge of AI language models,Knowledge of AI language models,Knowledge of AI language models
Other,Passion for Quora's mission and goals,Passion for Quora's mission and goals,Passion for Quora's mission and goals
Skill,Strong communication and interpersonal skills,Strong communication and interpersonal skills,Strong communication and interpersonal skills
Other,Ability to work remotely and collaborate with a global team,Ability to work remotely and collaborate with a global team,Ability to work remotely and collaborate with a global team
Knowledge,Experience with continuous deployment,Experience with continuous deployment,Experience with continuous deployment
Skill,Ability to think creatively and experiment with new ideas,Ability to think creatively and experiment with new ideas,Ability to think creatively and experiment with new ideas
Skill,Attention to detail and ability to write high quality code,Attention to detail and ability to write high quality code,Attention to detail and ability to write high quality code
Ability,Ability to take ownership of projects and see them through to completion,Ability to take ownership of projects and see them through to completion,Ability to take ownership of projects and see them through to completion
Knowledge,Understanding of API design and abstractions,Understanding of API design and abstractions,Understanding of API design and abstractions
Ability,Ability to work independently and autonomously,Ability to work independently and autonomously,Ability to work independently and autonomously
Knowledge,"Knowledge of computer science, engineering, or related technical fields","Knowledge of computer science, engineering, or related technical fields","Knowledge of computer science, engineering, or related technical fields"
Other,Understanding of diversity and inclusivity in the workplace.,Understanding of diversity and inclusivity in the workplace.,Understanding of diversity and inclusivity in the workplace.
Skill,Ability to rapidly build machine learning models,Ability to rapidly build machine learning models,Ability to rapidly build machine learning models
Skill,Ability to manage and refine machine learning models,Ability to manage and refine machine learning models,Ability to manage and refine machine learning models
Skill,Strong analytical skills,Strong analytical skills,Strong analytical skills
Knowledge,Experience in micro-business credit or consumer households,Experience in micro-business credit or consumer households,Experience in micro-business credit or consumer households
Other,Previous work experience in a fast,Previous work experience in a fast,Previous work experience in a fast
Knowledge,"Technical expertise in cloud-based data management, specifically with GCP.","Technical expertise in cloud-based data management, specifically with GCP.","Technical expertise in cloud-based data management, specifically with GCP."
Knowledge,Data/Information architecture abilities.,Data/Information architecture abilities.,Data/Information architecture abilities.
Knowledge,Experience with machine learning.,Experience with machine learning.,Experience with machine learning.
Knowledge,"Familiarity with analytics tools, such as Jupyter Notebooks.","Familiarity with analytics tools, such as Jupyter Notebooks.","Familiarity with analytics tools, such as Jupyter Notebooks."
Knowledge,Proficiency in Python.,Proficiency in Python.,Proficiency in Python.
Skill,Ability to work in an unstructured environment.,Ability to work in an unstructured environment.,Ability to work in an unstructured environment.
Skill,Problem-solving skills.,Problem-solving skills.,Problem-solving skills.
Skill,Ability to find solutions to unknown problems.,Ability to find solutions to unknown problems.,Ability to find solutions to unknown problems.
Skill,Ability to work as part of a research and development team.,Ability to work as part of a research and development team.,Ability to work as part of a research and development team.
Ability,Ability to produce ideas.,Ability to produce ideas.,Ability to produce ideas.
Ability,Curiosity and a constant quest for knowledge.,Curiosity and a constant quest for knowledge.,Curiosity and a constant quest for knowledge.
Ability,Ability to challenge the norm.,Ability to challenge the norm.,Ability to challenge the norm.
Other,Ability to investigate ideas outside of one's role.,Ability to investigate ideas outside of one's role.,Ability to investigate ideas outside of one's role.
Skill,Creativity in finding solutions.,Creativity in finding solutions.,Creativity in finding solutions.
Skill,Strong communication skills.,Strong communication skills.,Strong communication skills.
Other,Ability to work with visionaries across multiple industries.,Ability to work with visionaries across multiple industries.,Ability to work with visionaries across multiple industries.
Knowledge,Understanding of hybrid cloud and AI.,Understanding of hybrid cloud and AI.,Understanding of hybrid cloud and AI.
Knowledge,Knowledge of IBM Software and Red Hat.,Knowledge of IBM Software and Red Hat.,Knowledge of IBM Software and Red Hat.
Other,Ability to accelerate impact and make meaningful change for clients.,Ability to accelerate impact and make meaningful change for clients.,Ability to accelerate impact and make meaningful change for clients.
Knowledge,Familiarity with data engineering and creating pipelines/workflows.,Familiarity with data engineering and creating pipelines/workflows.,Familiarity with data engineering and creating pipelines/workflows.
Skill,Strong problem-solving skills.,Strong problem-solving skills.,Strong problem-solving skills.
Skill,Ability to work with a wide network of clients.,Ability to work with a wide network of clients.,Ability to work with a wide network of clients.
Other,Culture of evolution and empathy.,Culture of evolution and empathy.,Culture of evolution and empathy.
Other,Long-term career growth and development opportunities.,Long-term career growth and development opportunities.,Long-term career growth and development opportunities.
Other,Ability to work in a diverse and inclusive environment.,Ability to work in a diverse and inclusive environment.,Ability to work in a diverse and inclusive environment.
Ability,Entrepreneurial spirit,Entrepreneurial spirit,Entrepreneurial spirit
